,TFIDF,username
mulai,0.0006395348708330669,radenrauf
pas,0.0006395348708330669,radenrauf
apalagi,0.0006395348708330669,radenrauf
kadang,0.0006395348708330669,radenrauf
butuh,0.0006395348708330669,radenrauf
pacar,0.0006395348708330669,radenrauf
doang,0.0006395348708330669,radenrauf
penting,0.0006395348708330669,radenrauf
kenapa,0.0006395348708330669,radenrauf
jadiin,0.0006395348708330669,radenrauf
ditinggal,0.0006395348708330669,radenrauf
btw,0.0006395348708330669,radenrauf
capek,0.0006395348708330669,radenrauf
cocok,0.0006395348708330669,radenrauf
sebenernya,0.0006395348708330669,radenrauf
sibuk,0.0006395348708330669,radenrauf
hanya,0.0006395348708330669,radenrauf
begitu,0.0006395348708330669,radenrauf
artinya,0.0006395348708330669,radenrauf
do,0.0006395348708330669,radenrauf
story,0.0006395348708330669,radenrauf
kira2,0.0,radenrauf
satu,0.0,radenrauf
aduh,0.0,radenrauf
tragedi,0.0,radenrauf
suatu,0.0,radenrauf
insecure,0.0,radenrauf
sebelum,0.0,radenrauf
kakak,0.0,radenrauf
event,0.0,radenrauf
sedang,0.0,radenrauf
huftt,0.0,radenrauf
tsana,0.0,radenrauf
aseeeekkk,0.0,radenrauf
wkwkwkkw,0.0,radenrauf
awkoakowakoawkoawk,0.0,radenrauf
terbaik,0.0,radenrauf
sedih\xf0\x9f\xa5\xb0,0.0,radenrauf
konten,0.0,radenrauf
abang,0.0,radenrauf
sengaja,0.0,radenrauf
mengalami,0.0,radenrauf
alami,0.0,radenrauf
something,0.0,radenrauf
keluargamu,0.0,radenrauf
want,0.0,radenrauf
other,0.0,radenrauf
people,0.0,radenrauf
tiap,0.0,radenrauf
sesuatu,0.0,radenrauf
candaan,0.0,radenrauf
emosi,0.0,radenrauf
engagement,0.0,radenrauf
bener2,0.0,radenrauf
baik2,0.0,radenrauf
empatinya,0.0,radenrauf
wkwkwkwk,0.0,radenrauf
menghibur,0.0,radenrauf
pikirin,0.0,radenrauf
memang\xf0\x9f\x98\x9a,0.0,radenrauf
elon,0.0,radenrauf
mimpiiii,0.0,radenrauf
kunci,0.0,radenrauf
relate,0.0,radenrauf
wkkwkwk,0.0,radenrauf
baruuu,0.0,radenrauf
judul2,0.0,radenrauf
vs,0.0,radenrauf
korea,0.0,radenrauf
jepang,0.0,radenrauf
china,0.0,radenrauf
kemaren,0.0,radenrauf
part,0.0,radenrauf
lets,0.0,radenrauf
goo,0.0,radenrauf
diomongin,0.0,radenrauf
ngomongin,0.0,radenrauf
dibenci,0.0,radenrauf
membenci,0.0,radenrauf
terkadang,0.0,radenrauf
ngelakuin,0.0,radenrauf
okay\xe2\x98\xba\xef\xb8\x8f,0.0,radenrauf
drakornya,0.0,radenrauf
isi,0.0,radenrauf
pantesan,0.0,radenrauf
video,0.0,radenrauf
kitaaaa,0.0,radenrauf
menaklukkan,0.0,radenrauf
dunia,0.0,radenrauf
sing,0.0,radenrauf
lose,0.0,radenrauf
gile,0.0,radenrauf
hehhe,0.0,radenrauf
musk,0.0,radenrauf
perbedaan,0.0,radenrauf
psiko,0.0,radenrauf
judul,0.0,radenrauf
drama,0.0,radenrauf
its,0.0,radenrauf
okay,0.0,radenrauf
not,0.0,radenrauf
be,0.0,radenrauf
gapapa,0.0,radenrauf
meskipun,0.0,radenrauf
thankyouu,0.0,radenrauf
roti,0.0,radenrauf
asikk,0.0,radenrauf
kering,0.0,radenrauf
perih,0.0,radenrauf
kepanjangan,0.0,radenrauf
soal,0.0,radenrauf
selamat,0.0,radenrauf
tangan,0.0,radenrauf
jari,0.0,radenrauf
kuku,0.0,radenrauf
deket,0.0,radenrauf
kulit,0.0,radenrauf
otak,0.0,radenrauf
cabut,0.0,radenrauf
pernah,0.0,radenrauf
begini,0.0,radenrauf
dibikin,0.0,radenrauf
usah,0.0,radenrauf
anda,0.0,radenrauf
sp,0.0,radenrauf
kurang,0.0,radenrauf
kerjain,0.0,radenrauf
wkkwkw,0.0,radenrauf
enak,0.0,radenrauf
bgt,0.0,radenrauf
jane,0.0,radenrauf
jessica,0.0,radenrauf
challenge,0.0,radenrauf
pedes,0.0,radenrauf
asline,0.0,radenrauf
gambare,0.0,radenrauf
kali,0.0,radenrauf
cakepan,0.0,radenrauf
lainnya,0.0,radenrauf
buruk,0.0,radenrauf
hal2,0.0,radenrauf
dijauhkan,0.0,radenrauf
membaik,0.0,radenrauf
fashion,0.0,radenrauf
seni,0.0,radenrauf
matematika,0.0,radenrauf
awkkakwkwakwkawkawkwa,0.0,radenrauf
berdoa,0.0,radenrauf
pegangan,0.0,radenrauf
pakai,0.0,radenrauf
hayo,0.0,radenrauf
jeremi,0.0,radenrauf
poling,0.0,radenrauf
jeremy,0.0,radenrauf
wkkwkwkwkwkwkw,0.0,radenrauf
es,0.0,radenrauf
krim,0.0,radenrauf
tawar,0.0,radenrauf
battle,0.0,radenrauf
tes,0.0,radenrauf
iq,0.0,radenrauf
lawan,0.0,radenrauf
tomo,0.0,radenrauf
honomi,0.0,radenrauf
jago,0.0,radenrauf
yak,0.0,radenrauf
sekalian,0.0,radenrauf
latihan,0.0,radenrauf
ngaku,0.0,radenrauf
chef,0.0,radenrauf
ayam,0.0,radenrauf
kayaknya,0.0,radenrauf
komennya,0.0,radenrauf
nyebelin,0.0,radenrauf
menarique,0.0,radenrauf
analisinya,0.0,radenrauf
\xf0\x9f\x90\x82,0.0,radenrauf
8,0.0,radenrauf
menonton,0.0,radenrauf
apakah,0.0,radenrauf
gokil,0.0,radenrauf
sambil,0.0,radenrauf
ngerjain,0.0,radenrauf
supaya,0.0,radenrauf
makin,0.0,radenrauf
asik,0.0,radenrauf
wkwkkw,0.0,radenrauf
mantappu,0.0,radenrauf
jiwa,0.0,radenrauf
ngeri,0.0,radenrauf
ada,0.0,radenrauf
bah,0.0,radenrauf
kerasa,0.0,radenrauf
keuwuan,0.0,radenrauf
disia,0.0,radenrauf
siain,0.0,radenrauf
gaenak,0.0,radenrauf
jgn,0.0,radenrauf
minder2,0.0,radenrauf
mulu,0.0,radenrauf
oke,0.0,radenrauf
lama,0.0,radenrauf
medsos,0.0,radenrauf
dikirim,0.0,radenrauf
kuliah,0.0,radenrauf
angka,0.0,radenrauf
wkwkkwkwkwkw,0.0,radenrauf
heran,0.0,radenrauf
ngomong,0.0,radenrauf
berdasarkan,0.0,radenrauf
media,0.0,radenrauf
penonton,0.0,radenrauf
bulan,0.0,radenrauf
januari,0.0,radenrauf
pecah,0.0,radenrauf
scenenya,0.0,radenrauf
sii,0.0,radenrauf
hasilnya,0.0,radenrauf
rcti,0.0,radenrauf
vision,0.0,radenrauf
wkakakkakakaka,0.0,radenrauf
scene,0.0,radenrauf
partku,0.0,radenrauf
kuat,0.0,radenrauf
disuruh,0.0,radenrauf
cool,0.0,radenrauf
detik,0.0,radenrauf
berat\xf0\x9f\x98\xad\xf0\x9f\x98\x82,0.0,radenrauf
go,0.0,radenrauf
public,0.0,radenrauf
mas,0.0,radenrauf
hansol,0.0,radenrauf
sosial,0.0,radenrauf
nyata,0.0,radenrauf
hhahahaha,0.0,radenrauf
tan90,0.0,radenrauf
wihhh,0.0,radenrauf
bu,0.0,radenrauf
risma,0.0,radenrauf
acara,0.0,radenrauf
wadidaw,0.0,radenrauf
ibu,0.0,radenrauf
kepada,0.0,radenrauf
\xce\xb2,0.0,radenrauf
sepanjang,0.0,radenrauf
seringkali,0.0,radenrauf
masi,0.0,radenrauf
tugas,0.0,radenrauf
dri,0.0,radenrauf
kmrn,0.0,radenrauf
terlalu,0.0,radenrauf
niat,0.0,radenrauf
bangun,0.0,radenrauf
mana,0.0,radenrauf
asdfghkl,0.0,radenrauf
is,0.0,radenrauf
bapack,0.0,radenrauf
joke,0.0,radenrauf
berbeda,0.0,radenrauf
awkawkwakakwawkkaw,0.0,radenrauf
kerjaan,0.0,radenrauf
mood,0.0,radenrauf
aaaaa,0.0,radenrauf
helo,0.0,radenrauf
masak,0.0,radenrauf
fisika,0.0,radenrauf
amp,0.0,radenrauf
ft,0.0,radenrauf
seru,0.0,radenrauf
adem,0.0,radenrauf
terharu,0.0,radenrauf
natal,0.0,radenrauf
oh,0.0,radenrauf
\xe2\x98\xba\xef\xb8\x8f,0.0,radenrauf
wkwkkwkw,0.0,radenrauf
the,0.0,radenrauf
behind,0.0,radenrauf
kokkk,0.0,radenrauf
si,0.0,radenrauf
wkwkwk,0.0,radenrauf
ngakak,0.0,radenrauf
awali,0.0,radenrauf
ilmu,0.0,radenrauf
menyenangkan,0.0,radenrauf
katanya,0.0,radenrauf
arnold,0.0,radenrauf
pusing,0.0,radenrauf
liatnya,0.0,radenrauf
jiwaaaaa,0.0,radenrauf
perlombaan,0.0,radenrauf
lomba,0.0,radenrauf
berusaha,0.0,radenrauf
ngalahin,0.0,radenrauf
akhirnya,0.0,radenrauf
membuat,0.0,radenrauf
stress2,0.0,radenrauf
jalan,0.0,radenrauf
temen2,0.0,radenrauf
whisper,0.0,radenrauf
wkwkkwkwkw,0.0,radenrauf
kekosongan,0.0,radenrauf
akhir2,0.0,radenrauf
ig,0.0,radenrauf
orang2,0.0,radenrauf
banyak,0.0,radenrauf
dah,0.0,radenrauf
pertanda,0.0,radenrauf
semakin,0.0,radenrauf
sehari,0.0,radenrauf
bareng,0.0,radenrauf
yusuke,0.0,radenrauf
daily,0.0,radenrauf
life,0.0,radenrauf
mahasiswa,0.0,radenrauf
bermanfaat,0.0,radenrauf
menunya,0.0,radenrauf
ngantri,0.0,radenrauf
nemenin,0.0,radenrauf
beda2,0.0,radenrauf
abis,0.0,radenrauf
iseng2,0.0,radenrauf
stop,0.0,radenrauf
ngepost,0.0,radenrauf
hey,0.0,radenrauf
wkwkwlwkw\xf0\x9f\x98\x82,0.0,radenrauf
rumus,0.0,radenrauf
wii,0.0,radenrauf
wah,0.0,radenrauf
5,0.0,radenrauf
3,0.0,radenrauf
4,0.0,radenrauf
\xe2\x88\x9a400,0.0,radenrauf
partial,0.0,radenrauf
fraction,0.0,radenrauf
ditunggu2,0.0,radenrauf
reaction,0.0,radenrauf
youtube,0.0,radenrauf
rewind,0.0,radenrauf
mantapppp,0.0,radenrauf
rebahan,0.0,radenrauf
saran,0.0,radenrauf
ngeliat,0.0,radenrauf
yok,0.0,radenrauf
daftar,0.0,radenrauf
bilangan,0.0,radenrauf
prima,0.0,radenrauf
nemu,0.0,radenrauf
hasil,0.0,radenrauf
berurutan,0.0,radenrauf
43x47,0.0,radenrauf
sebelumnya,0.0,radenrauf
41x43,0.0,radenrauf
1763,0.0,radenrauf
berikutnya,0.0,radenrauf
47x53,0.0,radenrauf
2491,0.0,radenrauf
wow,0.0,radenrauf
langka,0.0,radenrauf
resolusi,0.0,radenrauf
dilakukan,0.0,radenrauf
wa,0.0,radenrauf
550,0.0,radenrauf
inspirasi,0.0,radenrauf
mau,0.0,radenrauf
murah,0.0,radenrauf
ratio,0.0,radenrauf
7,0.0,radenrauf
roe,0.0,radenrauf
13,0.0,radenrauf
habis,0.0,radenrauf
gak,0.0,radenrauf
sabar,0.0,radenrauf
buka,0.0,radenrauf
sangat,0.0,radenrauf
to,0.0,radenrauf
pagi,0.0,radenrauf
tolong,0.0,radenrauf
ingetin,0.0,radenrauf
biar,0.0,radenrauf
saya,0.0,radenrauf
makasih,0.0,radenrauf
yg,0.0,radenrauf
valuasi,0.0,radenrauf
1000,0.0,radenrauf
harga,0.0,radenrauf
yaitu,0.0,radenrauf
walaupun,0.0,radenrauf
covid,0.0,radenrauf
melanda,0.0,radenrauf
posisi,0.0,radenrauf
plus,0.0,radenrauf
dividend,0.0,radenrauf
besar,0.0,radenrauf
setiap,0.0,radenrauf
perusahaan,0.0,radenrauf
layak,0.0,radenrauf
dihargai,0.0,radenrauf
pe,0.0,radenrauf
10x,0.0,radenrauf
pbv,0.0,radenrauf
minimal,0.0,radenrauf
1,0.0,radenrauf
5x,0.0,radenrauf
manga,0.0,radenrauf
my,0.0,radenrauf
hero,0.0,radenrauf
services,0.0,radenrauf
diperlukan,0.0,radenrauf
memaksimalkan,0.0,radenrauf
produksi,0.0,radenrauf
sumur,0.0,radenrauf
minyak,0.0,radenrauf
ambil,0.0,radenrauf
kembali,0.0,radenrauf
asing,0.0,radenrauf
masih,0.0,radenrauf
mencatatkan,0.0,radenrauf
laba,0.0,radenrauf
187,0.0,radenrauf
milyar,0.0,radenrauf
q3,0.0,radenrauf
disaat,0.0,radenrauf
pandemic,0.0,radenrauf
19,0.0,radenrauf
dipunyai,0.0,radenrauf
eor,0.0,radenrauf
academia,0.0,radenrauf
chemical,0.0,radenrauf
vol3,0.0,radenrauf
segera,0.0,radenrauf
dm,0.0,radenrauf
sepatu,0.0,radenrauf
lari,0.0,radenrauf
buatan,0.0,radenrauf
lokal,0.0,radenrauf
bagus,0.0,radenrauf
dipelajari,0.0,radenrauf
dipahami,0.0,radenrauf
terlebih,0.0,radenrauf
dahulu,0.0,radenrauf
pelajari,0.0,radenrauf
fundamental,0.0,radenrauf
teknikal,0.0,radenrauf
analisisnya,0.0,radenrauf
perusahaannya,0.0,radenrauf
sehat,0.0,radenrauf
keuangan,0.0,radenrauf
periode,0.0,radenrauf
ternyata,0.0,radenrauf
sama,0.0,radenrauf
kita,0.0,radenrauf
bisa,0.0,radenrauf
juga,0.0,radenrauf
tua,0.0,radenrauf
dulu,0.0,radenrauf
tuh,0.0,radenrauf
coba,0.0,radenrauf
jadi,0.0,radenrauf
kinerja,0.0,radenrauf
dengan,0.0,radenrauf
adalah,0.0,radenrauf
sudah,0.0,radenrauf
keren,0.0,radenrauf
banget,0.0,radenrauf
besok,0.0,radenrauf
gimana,0.0,radenrauf
malam,0.0,radenrauf
itu,0.0,radenrauf
semangat,0.0,radenrauf
ini,0.0,radenrauf
di,0.0,radenrauf
yang,0.0,radenrauf
punya,0.0,radenrauf
tapi,0.0,radenrauf
cuma,0.0,radenrauf
,0.0,radenrauf
apa,0.0,radenrauf
udah,0.0,radenrauf
sendiri,0.0,radenrauf
siapa,0.0,radenrauf
untuk,0.0,radenrauf
lebih,0.0,radenrauf
ya,0.0,radenrauf
sih,0.0,radenrauf
kalo,0.0,radenrauf
kamu,0.0,radenrauf
aja,0.0,radenrauf
buat,0.0,radenrauf
hari,0.0,radenrauf
pada,0.0,radenrauf
dan,0.0,radenrauf
bahan,0.0,radenrauf
ataupun,0.0,radenrauf
untung,0.0,radenrauf
rugi,0.0,radenrauf
ditanggung,0.0,radenrauf
masing,0.0,radenrauf
pokoknya,0.0,radenrauf
tanggung,0.0,radenrauf
jawab,0.0,radenrauf
sangmology,0.0,radenrauf
propinsi,0.0,radenrauf
pdrb,0.0,radenrauf
terbesar,0.0,radenrauf
ke,0.0,radenrauf
2,0.0,radenrauf
setelah,0.0,radenrauf
dki,0.0,radenrauf
jakarta,0.0,radenrauf
pertimbangan,0.0,radenrauf
sebagai,0.0,radenrauf
semoga,0.0,radenrauf
bersifat,0.0,radenrauf
semua,0.0,radenrauf
selalu,0.0,radenrauf
dari,0.0,radenrauf
bakal,0.0,radenrauf
atau,0.0,radenrauf
tahun,0.0,radenrauf
2020,0.0,radenrauf
kasih,0.0,radenrauf
